ANIO;MES;CuerpoReceptor;Planta;Parametro;Tabla;Latitud;Longitud;Valor reportado;Umbral;diferencia_umbral;% diferencia_umbral
2019;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;2;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;10;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;7;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;11;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;3;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;1;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;7;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;1;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;5;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2020;4;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;1;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2017;5;RIO ACONCAGUA;COMPLEJO TERMOELÉCTRICO NEHUENCO;Molibdeno;Tabla 1;-32.9366955;-71.3254887;0.02;1.0;-0.98;-98.0
2019;1;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;9;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;10;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;10;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;10;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;9;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;9;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2018;8;RIO ACONCAGUA;LOS VIENTOS;Molibdeno;Tabla 1;-32.843902;-71.013235;0.02;1.0;-0.98;-98.0
2018;8;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.02;1.0;-0.98;-98.0
2018;8;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2017;1;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.02;1.0;-0.98;-98.0
2018;7;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2017;11;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;6;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;6;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2017;12;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;6;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;5;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2018;5;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;4;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2017;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;12;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.02;1.0;-0.98;-98.0
2018;1;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;4;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;3;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2018;3;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;2;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;2;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.02;1.0;-0.98;-98.0
2018;2;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2018;1;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.02;1.0;-0.98;-98.0
2018;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2018;11;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;7;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;8;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;5;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;5;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2020;9;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;6;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;8;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;4;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;9;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;3;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;7;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;8;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2021;5;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;2;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;10;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;8;RIO ACONCAGUA;LOS VIENTOS;Molibdeno;Tabla 1;-32.843902;-71.013235;0.02;1.0;-0.98;-98.0
2021;3;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2019;11;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.02;1.0;-0.98;-98.0
2017;9;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.01;0.5;-0.49;-98.0
2019;10;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2021;4;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;9;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;1;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;8;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2019;11;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2021;5;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;11;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;2;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;4;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2018;6;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.018;1.0;-0.982;-98.2
2020;7;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;12;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2017;3;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2021;1;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2021;11;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2019;12;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;5;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2017;2;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2021;9;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;6;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;3;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2021;10;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2020;10;BAHIA MEJILLONES;CENTRAL A GAS CICLO COMBINADO KELAR;Molibdeno;Tabla 5;-23.0606264;-70.325548;0.009;0.5;-0.491;-98.2
2018;7;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.017;1.0;-0.983;-98.3
2017;4;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.016;1.0;-0.984;-98.4
2019;10;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 2;-32.936543;-71.3162416219711;0.04;2.5;-2.46;-98.4
2020;4;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.016;1.0;-0.984;-98.4
2018;3;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.015;1.0;-0.985;-98.5
2017;8;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.015;1.0;-0.985;-98.5
2018;5;RIO ACONCAGUA;COMPLEJO TERMOELÉCTRICO NEHUENCO;Molibdeno;Tabla 1;-32.9366955;-71.3254887;0.014;1.0;-0.986;-98.6
2020;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.013;1.0;-0.987;-98.7
2020;3;RIO ACONCAGUA;COMPLEJO TERMOELÉCTRICO NEHUENCO;Molibdeno;Tabla 2;-32.9366955;-71.3254887;0.031;2.5;-2.469;-98.8
2021;8;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.012;1.0;-0.988;-98.8
2019;8;RIO ACONCAGUA;LOS VIENTOS;Molibdeno;Tabla 1;-32.843902;-71.013235;0.011;1.0;-0.989;-98.9
2019;2;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.011;1.0;-0.989;-98.9
2019;5;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.011;1.0;-0.989;-98.9
2020;9;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2017;9;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2018;12;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;10;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;10;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;2;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2019;1;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2018;11;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;11;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;11;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;9;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2018;10;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2017;2;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2018;10;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2017;9;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2019;2;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;9;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2021;9;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;8;RIO ACONCAGUA;LOS VIENTOS;Molibdeno;Tabla 1;-32.843902;-71.013235;0.01;1.0;-0.99;-99.0
2021;8;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2017;3;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;3;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2017;3;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2017;8;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2019;3;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.01;1.0;-0.99;-99.0
2019;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;7;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2017;4;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2019;4;CANAL COLONIA SUR;SANTA LIDIA;Molibdeno;Tabla 1;-37.078033;-72.345822;0.01;1.0;-0.99;-99.0
2021;12;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2021;12;RIO MAPOCHO;RENCA NUEVA RENCA;Molibdeno;Tabla 1;-33.4167;-70.6874;0.01;1.0;-0.99;-99.0
2021;6;ESTERO LAJARILLA;CENTRAL COLMITO;Molibdeno;Tabla 1;-32.930525;-71.473568;0.01;1.0;-0.99;-99.0
2018;3;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;1;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2018;4;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2018;4;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;5;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;5;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;12;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2018;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;4;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;6;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;6;ESTERO LAJARILLA;CENTRAL COLMITO;Molibdeno;Tabla 1;-32.930525;-71.473568;0.01;1.0;-0.99;-99.0
2022;6;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2018;2;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2018;1;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2022;7;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;4;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2018;5;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;10;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;2;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;2;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;2;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;1;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;1;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2017;11;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2022;2;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2017;1;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2017;1;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Molibdeno;Tabla 1;-37.107246;-72.29208200000001;0.01;1.0;-0.99;-99.0
2018;7;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
2017;11;RIO ACONCAGUA;SAN ISIDRO 2;Molibdeno;Tabla 1;-32.936543;-71.3162416219711;0.01;1.0;-0.99;-99.0
2022;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Molibdeno;Tabla 1;-37.0899;-72.322898;0.01;1.0;-0.99;-99.0
